2018-09-10 18:14:35,312 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-21 17:55:56,506 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 19 AND `monitor_minion_t`.`status` = 1); args=(19, 1)
2018-11-21 17:55:56,533 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 22 AND `monitor_minion_t`.`status` = 1); args=(22, 1)
2018-11-21 17:55:56,562 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 23 AND `monitor_minion_t`.`status` = 1); args=(23, 1)
2018-11-21 17:55:56,589 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 24 AND `monitor_minion_t`.`status` = 1); args=(24, 1)
2018-11-21 17:55:56,625 utils.py [django.db.backends:91] [DEBUG]- (0.034) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 25 AND `monitor_minion_t`.`status` = 1); args=(25, 1)
2018-11-21 19:21:09,503 utils.py [django.db.backends:91] [DEBUG]- (0.028) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-21 19:21:09,546 utils.py [django.db.backends:91] [DEBUG]- (0.043) SELECT VERSION(); args=None
2018-11-21 19:21:09,729 utils.py [django.db.backends:91] [DEBUG]- (0.024) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 19:21:09'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 19:21:09')
2018-11-21 19:21:09,759 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 19:21:09,786 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-11-21 19:21:09,789 views.py [django:27] [INFO]- 127.0.0.1 is requesting /
2018-11-21 19:21:11,428 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 19:21:11'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 19:21:11')
2018-11-21 19:21:11,456 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 19:21:11,483 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-11-21 19:21:11,483 views.py [django:31] [INFO]- 127.0.0.1 is requesting /upgrade/operate
2018-11-21 19:21:11,509 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'phexus_sa'; args=(u'phexus_sa',)
2018-11-21 19:21:11,536 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `monitor_permission_t`.`id`, `monitor_permission_t`.`permission` FROM `monitor_permission_t` WHERE `monitor_permission_t`.`permission` = 'execute'; args=(u'execute',)
2018-11-21 19:21:11,596 utils.py [django.db.backends:91] [DEBUG]- (0.058) SELECT `monitor_project_t`.`id`, `monitor_project_t`.`envir`, `monitor_project_t`.`product`, `monitor_project_t`.`project`, `monitor_project_t`.`customer`, `monitor_project_t`.`svn_master_id`, `monitor_project_t`.`user`, `monitor_project_t`.`port`, `monitor_project_t`.`password`, `monitor_project_t`.`server_type`, `monitor_project_t`.`role`, `monitor_project_t`.`url`, `monitor_project_t`.`alive`, `monitor_project_t`.`status`, `monitor_project_t`.`svn`, `monitor_project_t`.`svn_mst_alive`, `monitor_project_t`.`privatekey`, `monitor_project_t`.`publickey`, `monitor_project_t`.`info` FROM `monitor_project_t` WHERE `monitor_project_t`.`status` = 1; args=(1,)
2018-11-21 19:21:11,624 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `monitor_svn_master_t`.`id`, `monitor_svn_master_t`.`name`, `monitor_svn_master_t`.`minion_id_id`, `monitor_svn_master_t`.`gray_env`, `monitor_svn_master_t`.`online_env`, `monitor_svn_master_t`.`rollback` FROM `monitor_svn_master_t` WHERE `monitor_svn_master_t`.`id` = 2; args=(2,)
2018-11-21 19:21:11,651 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` WHERE `monitor_minion_t`.`id` = 87; args=(87,)
2018-11-21 19:21:12,134 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-21 19:21:12,160 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT VERSION(); args=None
2018-11-21 19:21:12,338 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 19:21:11'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 19:21:11')
2018-11-21 19:21:12,368 utils.py [django.db.backends:91] [DEBUG]- (0.030) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 19:21:12,401 utils.py [django.db.backends:91] [DEBUG]- (0.031) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-11-21 19:21:12,430 utils.py [django.db.backends:91] [DEBUG]- (0.028) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'phexus_sa'; args=(u'phexus_sa',)
2018-11-21 19:21:12,461 utils.py [django.db.backends:91] [DEBUG]- (0.030) SELECT `monitor_permission_t`.`id`, `monitor_permission_t`.`permission` FROM `monitor_permission_t` WHERE `monitor_permission_t`.`permission` = 'execute'; args=('execute',)
2018-11-21 19:21:12,463 views.py [django:37] [INFO]- 127.0.0.1 is requesting /saltstack/restart/get_project
2018-11-21 19:21:12,525 utils.py [django.db.backends:91] [DEBUG]- (0.062) SELECT `monitor_project_t`.`id`, `monitor_project_t`.`envir`, `monitor_project_t`.`product`, `monitor_project_t`.`project`, `monitor_project_t`.`customer`, `monitor_project_t`.`svn_master_id`, `monitor_project_t`.`user`, `monitor_project_t`.`port`, `monitor_project_t`.`password`, `monitor_project_t`.`server_type`, `monitor_project_t`.`role`, `monitor_project_t`.`url`, `monitor_project_t`.`alive`, `monitor_project_t`.`status`, `monitor_project_t`.`svn`, `monitor_project_t`.`svn_mst_alive`, `monitor_project_t`.`privatekey`, `monitor_project_t`.`publickey`, `monitor_project_t`.`info` FROM `monitor_project_t` WHERE `monitor_project_t`.`status` = 1; args=(1,)
2018-11-21 19:21:12,556 utils.py [django.db.backends:91] [DEBUG]- (0.029) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 1 AND `monitor_minion_t`.`status` = 1); args=(1, 1)
2018-11-21 19:21:12,588 utils.py [django.db.backends:91] [DEBUG]- (0.029) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 5 AND `monitor_minion_t`.`status` = 1); args=(5, 1)
2018-11-21 19:21:12,618 utils.py [django.db.backends:91] [DEBUG]- (0.028) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 6 AND `monitor_minion_t`.`status` = 1); args=(6, 1)
2018-11-21 19:21:12,648 utils.py [django.db.backends:91] [DEBUG]- (0.028) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 7 AND `monitor_minion_t`.`status` = 1); args=(7, 1)
2018-11-21 19:21:12,678 utils.py [django.db.backends:91] [DEBUG]- (0.030) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 8 AND `monitor_minion_t`.`status` = 1); args=(8, 1)
2018-11-21 19:21:12,707 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 9 AND `monitor_minion_t`.`status` = 1); args=(9, 1)
2018-11-21 19:21:12,736 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 10 AND `monitor_minion_t`.`status` = 1); args=(10, 1)
2018-11-21 19:21:12,763 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 11 AND `monitor_minion_t`.`status` = 1); args=(11, 1)
2018-11-21 19:21:12,790 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 12 AND `monitor_minion_t`.`status` = 1); args=(12, 1)
2018-11-21 19:21:12,819 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 14 AND `monitor_minion_t`.`status` = 1); args=(14, 1)
2018-11-21 19:21:12,846 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 15 AND `monitor_minion_t`.`status` = 1); args=(15, 1)
2018-11-21 19:21:12,877 utils.py [django.db.backends:91] [DEBUG]- (0.029) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 16 AND `monitor_minion_t`.`status` = 1); args=(16, 1)
2018-11-21 19:21:12,905 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 17 AND `monitor_minion_t`.`status` = 1); args=(17, 1)
2018-11-21 19:21:12,938 utils.py [django.db.backends:91] [DEBUG]- (0.032) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 18 AND `monitor_minion_t`.`status` = 1); args=(18, 1)
2018-11-21 19:21:12,967 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 19 AND `monitor_minion_t`.`status` = 1); args=(19, 1)
2018-11-21 19:21:12,994 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 22 AND `monitor_minion_t`.`status` = 1); args=(22, 1)
2018-11-21 19:21:13,023 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 23 AND `monitor_minion_t`.`status` = 1); args=(23, 1)
2018-11-21 19:21:13,052 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 24 AND `monitor_minion_t`.`status` = 1); args=(24, 1)
2018-11-21 19:21:13,081 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE (`monitor_project_t_minion_id`.`project_t_id` = 25 AND `monitor_minion_t`.`status` = 1); args=(25, 1)
2018-11-21 19:21:30,688 utils.py [django.db.backends:91] [DEBUG]- (0.026) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 19:21:30'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 19:21:30')
2018-11-21 19:21:30,719 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-21 19:21:30,747 utils.py [django.db.backends:91] [DEBUG]- (0.027) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-11-21 19:21:30,747 views.py [django:27] [INFO]- 127.0.0.1 is requesting /
2018-11-21 19:21:32,193 utils.py [django.db.backends:91] [DEBUG]- (0.025) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jia88tt6y6704w6b6dmwk75pnszbi2k1' AND `django_session`.`expire_date` > '2018-11-21 19:21:32'); args=('jia88tt6y6704w6b6dmwk75pnszbi2k1', u'2018-11-21 19:21:32')
